iter,M_lnCltot.1.,SD_lnCltot.1.,M_lnClmet.1.,SD_lnClmet.1.,M_lnkufrac.1.,SD_lnkufrac.1.,M_lnVdist.1.,SD_lnVdist.1.,M_lnVdistmet.1.,SD_lnVdistmet.1.,M_lnkgutabs.1.,SD_lnkgutabs.1.,M_lnFgluc.1.,SD_lnFgluc.1.,geomM_Cltot,geomSD_Cltot,geomM_Clmet,geomSD_Clmet,geomM_kufrac,geomSD_kufrac,geomM_Vdist,geomSD_Vdist,geomM_Vdistmet,geomSD_Vdistmet,geomM_kgutabs,geomSD_kgutabs,geomM_Fgluc,geomSD_Fgluc,Z score,Rand.indiv._Cltot,Rand.indiv._Clmet,Rand.indiv._kufrac,Rand.indiv._Vdist,Rand.indiv._Vdistmet,Rand.indiv._kgutabs,Rand.indiv._Fgluc
25950,0.518278,0.535772,3.8357,0.154877,-1.55135,0.426954,1.63616,0.624633,2.08807,0.317342,3.72691,0.133985,-2.31916,0.568399,1.679133691,1.708766901,46.32584441,1.167514348,0.211961632,1.532582161,5.135411621,1.867560437,8.069326326,1.373472219,41.55051849,1.143375669,0.09835617,1.765438321,1.783929585,4.366918107,61.06810168,0.096275138,15.64984932,56.9578687,882.2981261,0.271124757
48750,0.484402,0.516212,3.54541,0.06064,-1.60313,0.331407,1.48847,0.471778,1.90445,0.0346974,3.13867,0.133999,-2.68909,0.677396,1.623204043,1.675668181,34.65389053,1.062516339,0.20126557,1.392926598,4.430311954,1.602841513,6.71571297,1.035306378,23.07315914,1.143391676,0.067942739,1.968744441,-1.128918902,0.906323036,32.36094705,8.509734639,2.600934746,0.120600457,0.033064176,0.031624753
47350,0.550524,0.361843,3.33387,0.400982,-1.49751,0.413735,1.21832,0.494072,2.20159,0.0891892,4.205,0.0443207,-2.44848,0.663457,1.73416148,1.435973476,28.04667257,1.493290389,0.223686447,1.512456273,3.381502036,1.638976563,9.039374685,1.093287487,67.02059767,1.045317534,0.086424852,1.941492486,1.235733862,2.711943802,46.03385185,0.2376898,6.226793423,16.6060737,188.7798632,0.196199414
41350,0.703798,0.473771,2.9137,0.0482251,-1.778,0.412273,1.41079,0.503653,2.10807,0.28453,3.71362,0.0890189,-2.48737,0.64502,2.021415483,1.606039162,18.42484453,1.04940685,0.168975761,1.510246677,4.099192487,1.654755064,8.232337531,1.329137187,41.00196531,1.093101316,0.083128307,1.906025149,-0.127828153,1.902629217,18.31161347,1.895630416,3.843598231,1.015173268,0.679983812,0.076549192
43600,0.363429,0.41579,4.63851,0.189964,-1.60253,0.313686,1.40241,0.435529,2.31838,0.0442832,3.44163,0.147585,-2.68958,0.587381,1.438252737,1.515567566,103.3901814,1.209206065,0.201386365,1.368459973,4.064984785,1.545780561,10.15920306,1.045278336,31.23783436,1.159031798,0.067909455,1.799269951,-0.550013734,1.144237858,93.13287072,3.303886523,3.199079359,0.292042003,0.174582343,0.049161346
27650,0.652964,0.301649,3.38708,0.440461,-1.45777,0.390002,1.64101,0.554854,1.67775,0.437063,3.29722,0.149287,-2.9671,0.759206,1.921226915,1.352086561,29.57945404,1.553423182,0.232754739,1.476983748,5.160378864,1.74168668,5.353497042,1.548153608,27.03737046,1.16100615,0.051452306,2.136579103,-0.54358572,1.630671529,23.28132857,3.26227549,3.816750053,0.621923651,0.193392262,0.034054485
39850,0.202863,0.451012,2.50154,0.432225,-1.49159,0.290159,1.28255,0.475753,2.17992,0.463295,3.12267,0.123701,-2.21628,0.640233,1.224904645,1.569900121,12.20126945,1.54068173,0.225014598,1.336639997,3.60582286,1.609225488,8.845598583,1.589302117,22.70692627,1.131677449,0.109013887,1.896922811,-0.298102201,1.070809956,10.72623679,2.085075908,3.129042302,0.829822091,0.446117103,0.090072996
46400,0.42028,0.50902,2.86546,0.0476782,-1.47258,0.555995,1.72741,0.514626,2.08084,0.216749,3.41653,0.16266,-2.3378,0.628412,1.522387765,1.663660009,17.55712763,1.048833087,0.229333042,1.743675079,5.626063518,1.673012678,8.011195493,1.242032313,30.46352298,1.176636565,0.096539792,1.8746313,-0.192861274,1.380036232,17.39642493,2.316363861,5.094484959,0.831466347,0.608805567,0.085520742
43450,0.418728,0.358621,3.1626,0.167857,-1.61262,0.302415,1.35741,0.422109,1.97046,0.534439,3.33809,0.185161,-2.78772,0.76854,1.520026851,1.431354216,23.63195922,1.182767463,0.199364594,1.353122656,3.886115218,1.52517476,7.173975758,1.706490632,28.16527961,1.203412174,0.061561414,2.156615296,0.311390681,1.699610721,24.90003242,0.818943782,4.431999378,3.151951805,3.402842523,0.078206399
48700,0.399694,0.71392,5.13068,0.130629,-1.61489,0.317363,1.41788,0.583126,2.18621,0.103965,2.87019,0.0813603,-2.49905,0.456516,1.491368269,2.041980152,169.1320888,1.139544932,0.19891255,1.373501062,4.128359035,1.791630322,8.901412749,1.10956162,17.64036955,1.084761666,0.082163016,1.578564674,-1.265258317,0.604351548,143.3659671,10.59747752,1.974025737,0.069797619,0.028719715,0.046112987
34250,0.486389,0.469125,3.51243,0.228462,-1.557,0.348238,1.59165,0.568879,2.14671,0.187306,2.36159,0.056125,-2.3648,0.595155,1.626432555,1.598594811,33.52964591,1.256665771,0.210767426,1.416569353,4.911846793,1.766285935,8.556660624,1.205996263,10.60780446,1.057729892,0.093968092,1.813311987,-0.332799817,1.39133579,31.07482134,2.378350821,4.064648108,0.590303365,0.481999732,0.077083389
47800,0.379544,0.358099,2.80467,0.0801217,-1.92348,0.49655,1.69324,0.412558,1.99374,0.101387,3.50441,0.177718,-2.23815,0.538968,1.46161794,1.430607244,16.52162287,1.083418912,0.146097657,1.643042983,5.437068299,1.510677159,7.342945086,1.106704854,33.26181359,1.194488428,0.106655635,1.714236857,-0.265316368,1.329143133,16.17411948,2.737050082,4.873350118,0.652082067,0.471394793,0.09244448
46300,-0.0890654,0.570116,3.80223,0.165504,-1.51477,0.444768,1.2198,0.585181,2.2643,0.399,3.14947,0.0285662,-2.49945,0.639192,0.914785745,1.768472182,44.80097936,1.179987683,0.219858747,1.560128204,3.386510364,1.795315908,9.624385173,1.490333619,23.32369974,1.028978127,0.082130158,1.894949142,0.983609341,1.60272615,52.72139131,0.351630658,6.021819751,13.82096485,22.79210745,0.154010457
42650,0.356944,0.32034,3.07549,0.143943,-1.60448,0.375004,1.6793,0.442586,1.99892,0.413211,3.14051,0.119938,-2.52374,0.623601,1.428955846,1.377596067,21.66049295,1.154818282,0.200994045,1.454997235,5.361801396,1.556727716,7.381080226,1.511663953,23.11565284,1.127426949,0.08015925,1.865634109,-0.158166932,1.358358255,21.17291938,1.87532069,4.999298137,1.101913215,0.686062304,0.072630302
32650,0.598601,0.433725,2.87504,0.158767,-1.37389,0.512867,1.64565,0.681875,2.17244,0.0806231,3.35685,0.0111781,-2.82839,0.561637,1.819571438,1.542994486,17.72613315,1.172064824,0.253120404,1.670072435,5.184378658,1.977582225,8.779680347,1.083962274,28.69864761,1.011240808,0.059107941,1.753540698,-0.953628007,1.203204835,15.23560834,6.190692671,2.705792656,0.136548348,0.041171539,0.034597191
48450,0.473804,0.446867,3.03276,0.219281,-1.48099,0.424709,1.25204,0.435184,2.51152,0.575927,3.08346,0.495254,-2.73837,0.770226,1.606092162,1.563406352,20.75443586,1.245181123,0.227412439,1.529145374,3.497470525,1.545247358,12.32364778,1.778778691,21.83381686,1.640914979,0.064675682,2.160254416,1.898341007,3.75132815,31.46985534,0.091931178,7.989815217,209.2748386,571.7561338,0.279090717
34050,0.417844,0.553587,3.33059,0.167517,-1.61187,0.321562,1.58675,0.466224,2.50895,0.184349,3.45811,0.0265126,-2.45856,0.544922,1.518683741,1.73948136,27.95483019,1.18236539,0.199514174,1.379280519,4.887837614,1.593964007,12.29201666,1.2024354,31.75689922,1.026867186,0.085558066,1.724473868,0.470622836,1.970672162,30.24791709,0.645957976,6.087062766,3.916185774,5.227735147,0.110569913
32200,0.578584,0.506937,4.20477,0.0912962,-1.4839,0.446734,1.63612,0.40101,2.40191,0.307081,2.9981,0.0289681,-2.72747,0.642116,1.78351119,1.660198212,67.0051847,1.095593472,0.22675163,1.563198433,5.135206208,1.493332202,11.04425077,1.359451079,20.04741063,1.029391756,0.065384503,1.900498082,0.40408525,2.188967047,69.52326521,0.85822575,6.03853979,3.588224108,3.457189888,0.084754164
39250,0.461694,0.453892,2.87564,0.0952223,-1.55347,0.448758,1.36117,0.542623,1.58619,0.391092,3.43134,0.0304039,-2.49605,0.578069,1.58675968,1.57442795,17.73677202,1.099903336,0.21151275,1.566365551,3.900754516,1.720513857,4.885101191,1.478594538,30.91804518,1.030870819,0.082409876,1.782592918,0.818658588,2.300845315,19.17475468,0.439110778,6.082361219,5.417530399,17.10720738,0.132283379
41050,0.166034,0.458873,3.48515,0.392786,-1.41425,0.317941,1.13284,0.599263,2.52512,0.150673,3.83424,0.0703442,-2.69353,0.832226,1.180613242,1.582289739,32.62732084,1.4811014,0.243107876,1.374295175,3.104460661,1.820776394,12.49239426,1.16261642,46.25825803,1.072877402,0.067641742,2.298429354,-1.063750173,0.724631352,21.48432984,6.186377407,1.641111703,0.079228132,0.018163717,0.027908875
49050,0.490869,0.550685,3.99802,0.302435,-1.70237,0.329414,1.23773,0.719416,2.08605,0.350252,3.3213,0.394311,-2.79427,0.6646,1.633735319,1.734440703,54.49015265,1.353149719,0.182251077,1.39015326,3.447778119,2.053233772,8.053042739,1.419425199,27.6963324,1.483361802,0.061159504,1.943712881,0.061817417,1.690308276,55.51846957,1.251293585,3.604569833,1.614792107,1.821435973,0.063724502
32050,0.423555,0.4147,4.66437,0.114619,-1.6194,0.340596,1.53355,0.515743,2.49952,0.118476,2.50629,0.2618,-3.02911,0.942241,1.527381758,1.513916498,106.098722,1.121446085,0.198017474,1.405785189,4.634600485,1.674882477,12.17664777,1.125779855,12.25936335,1.299266663,0.048358658,2.56572477,-0.517798542,1.232228039,99.98502741,3.251508229,3.548407909,0.308580721,0.354887902,0.029688337
42950,0.584999,0.398688,2.6208,0.0980765,-1.47336,0.350614,1.62393,0.51591,1.79793,0.203339,3.64199,0.219299,-2.79629,0.79453,1.794989191,1.489868707,13.74671656,1.103047165,0.229154232,1.419939124,5.072988035,1.675162206,6.037137646,1.225487838,38.16771495,1.245203537,0.061036087,2.213400454,-1.670741867,0.92209619,11.66904355,16.64680386,2.142508981,0.06077736,0.002835531,0.0161838
37850,0.575682,0.558151,2.88684,0.274543,-1.38547,0.406409,1.92213,0.577973,1.902,0.138266,3.76841,0.133682,-2.41674,0.617779,1.778342943,1.747438498,17.93654049,1.315929158,0.250206175,1.501416506,6.835502595,1.782421798,6.699279612,1.148280952,43.31114534,1.143029279,0.089211975,1.854803944,-0.155141474,1.630830886,17.18861067,1.861444611,6.249256,0.854863831,0.637019709,0.081058583
43750,0.72294,0.573366,3.77287,0.122207,-1.46125,0.554761,1.57078,0.558724,1.52528,0.336128,3.00301,0.0881763,-2.86255,0.661797,2.060482132,1.774229067,43.50474445,1.129987985,0.231946161,1.741524711,4.810398842,1.748440067,4.59643039,1.399518152,20.14608547,1.092180657,0.057122911,1.938272282,1.000248958,3.656289167,49.16133421,0.403793048,8.411864073,6.435230957,22.01962111,0.110737999
44650,0.63779,0.458106,3.14576,0.394357,-1.47903,0.496904,1.3637,0.554758,2.1997,0.0514513,3.12139,0.179494,-2.36222,0.802884,1.892294284,1.581076588,23.23732913,1.483430039,0.227858604,1.643624723,3.910635919,1.741519486,9.022306401,1.052797914,22.67788,1.196611724,0.094210843,2.231968653,1.187975934,3.260918497,37.12336758,0.283612036,7.559001865,14.36280619,48.79511473,0.244531014
45350,0.139565,0.492147,6.82546,0.0870176,-1.57002,0.367571,1.39689,0.526349,2.46718,0.13413,3.2473,0.069754,-2.3533,0.87021,1.149773539,1.635824568,920.9999666,1.09091588,0.208041021,1.444222335,4.042607886,1.692740816,11.78915452,1.14354147,25.72079992,1.072244377,0.095054963,2.387412157,-0.066543477,1.112729302,915.6823695,1.603270474,3.903466122,0.970402122,0.863870305,0.089706971
26100,0.536632,0.536451,4.09684,0.191101,-1.44593,0.371504,1.62725,0.456875,1.94504,0.332459,4.21827,0.178315,-2.7925,0.742943,1.710237073,1.709927548,60.14991324,1.210581715,0.235526935,1.449913646,5.089858344,1.57913148,6.993911606,1.394392728,67.91588811,1.19520175,0.061267853,2.102112938,-0.594523671,1.243213031,53.6899553,3.425144333,3.879192439,0.438711472,0.097339894,0.039391816
40100,0.516714,0.341159,3.2598,0.206229,-1.68712,0.482455,1.71234,0.606733,1.72081,0.368201,3.44503,0.0904406,-2.57603,0.522192,1.676509578,1.406576869,26.04432776,1.229034621,0.185051706,1.620046739,5.541914396,1.83442852,5.589053765,1.445132481,31.34422376,1.094656483,0.076075425,1.685718698,-1.254399078,1.092823228,20.10777453,13.44727888,2.588955945,0.16689649,0.014537818,0.039515307
42650,0.466856,0.36977,4.6567,0.145834,-1.62987,0.441115,1.63643,0.340355,1.85339,0.0686233,3.15619,0.247827,-2.5198,0.660216,1.594971711,1.447401674,105.2880576,1.157004109,0.195955047,1.554439453,5.136798369,1.405446435,6.381415896,1.071032675,23.48096282,1.281238259,0.0804757,1.935210295,-0.451478602,1.349741047,98.57908008,3.244516789,4.405117795,0.463873856,0.308163359,0.059732836
31150,0.874494,0.666622,4.32461,0.283526,-1.54491,0.464205,1.67903,0.422584,1.93357,0.0773215,2.4689,0.237469,-2.63363,0.649115,2.39766177,1.947647044,75.53604806,1.327803403,0.21333107,1.590749041,5.360353905,1.52589939,6.914149748,1.080389366,11.80944931,1.268035687,0.071817292,1.913846325,0.551519161,3.463046893,88.32118696,0.678519224,6.767238988,3.138429153,4.948649236,0.102732101
36400,0.636007,0.505467,3.72813,0.347752,-1.50085,0.4425,1.28321,0.536417,1.89161,0.485832,3.31738,0.28124,-2.58384,0.574154,1.88892333,1.657759513,41.60124106,1.415881068,0.22294058,1.556593843,3.608203489,1.709869411,6.630034448,1.625526885,27.58797529,1.324771511,0.07548359,1.77562771,-0.56021655,1.423097766,34.23722746,3.608531883,2.671660846,0.563335886,0.206550328,0.054721939
38900,0.349068,0.252566,2.93927,0.120221,-1.46537,0.437515,1.20274,0.449355,1.62873,0.466483,2.48234,0.0287757,-2.54492,0.689121,1.417745594,1.287324457,18.90204278,1.127746056,0.230992508,1.548853531,3.329226518,1.56730095,5.097396912,1.594376897,11.96923969,1.02919372,0.07847933,1.991963827,-0.509847787,1.246447847,17.77824625,3.269479022,2.647557052,0.694945825,0.29030016,0.055229016
26400,0.617803,0.310092,3.20827,0.214245,-1.54252,0.353456,1.67315,0.529074,2.15349,0.578859,2.88531,0.130146,-2.15467,0.758595,1.85484846,1.363550555,24.73625546,1.238926155,0.213841541,1.42398033,5.328927508,1.697359825,8.614871896,1.784001723,17.90911856,1.138994664,0.115941445,2.135274052,0.625092012,2.251595401,28.28107458,0.542937574,7.41770664,6.855069127,6.915257715,0.18628485
26750,0.467384,0.500802,6.22653,0.000680797,-1.50374,0.404937,1.51653,0.537034,1.88568,0.0452126,3.75567,0.163318,-2.75183,0.670231,1.595814078,1.650044076,505.9966254,1.000681029,0.222297212,1.499208047,4.556387069,1.710924726,6.590834686,1.046250269,42.76286133,1.177411047,0.06381098,1.954688802,0.264612742,1.821941317,506.0877876,1.007052992,5.25214224,1.723207802,3.180747195,0.07619356
42000,0.590882,0.658644,3.56914,0.00767164,-1.79897,0.375134,1.32531,0.597735,1.55044,0.212672,3.37311,0.0859412,-2.31612,0.565919,1.805580235,1.932170534,35.48606201,1.007701142,0.165469234,1.455186397,3.763351813,1.817996372,4.713543686,1.236978856,29.16910205,1.08974225,0.098655628,1.761065458,-0.252679691,1.528758606,35.41734006,2.292624391,3.235794539,0.836028396,0.464694447,0.085510488
48200,0.491107,0.367275,2.45313,0.113103,-1.78793,0.440584,1.47395,0.424621,1.55942,0.517848,3.73784,0.0274653,-2.86482,0.624934,1.634124195,1.443794908,11.62467507,1.119747261,0.167306135,1.553614264,4.366448594,1.529010815,4.756061929,1.678411818,42.00715664,1.027845948,0.056993389,1.868122657,-0.215471509,1.509788691,11.34480042,2.283780024,3.984677069,1.199419175,0.459354642,0.04981319
42350,0.534682,0.443561,3.63075,0.191515,-1.64119,0.385927,1.7079,0.619825,2.08717,0.314509,2.89009,0.0423076,-2.6653,0.737923,1.70690536,1.558246265,37.74111184,1.211082999,0.193749343,1.470977286,5.517362841,1.858602758,8.0620672,1.369586679,17.99492907,1.043215322,0.069578477,2.091586774,0.224798031,1.885878272,39.40143334,1.017135883,6.342261698,2.18956021,1.997695251,0.08213292
34400,0.339185,0.548128,3.82677,0.0948059,-1.48495,0.417345,1.20898,0.530192,2.15902,0.0795553,4.28357,0.0433079,-2.7808,0.690363,1.403803025,1.730011403,45.91399626,1.099445432,0.226513666,1.517926107,3.350065842,1.699258535,8.662644106,1.082805437,72.49879928,1.044259373,0.061988896,1.994439383,-0.86494285,0.87379071,42.29920598,5.48349069,2.117834746,0.167315569,0.025687897,0.034118192
43300,0.505155,0.40448,3.58433,0.0929851,-1.59185,0.376928,1.28533,0.43505,2.82455,0.00982576,3.52187,0.098877,-2.45212,0.664705,1.657242373,1.498523065,36.02921006,1.097445383,0.203548698,1.457799344,3.615860994,1.545040309,16.85335927,1.009874191,33.84766445,1.103930508,0.086110838,1.943916981,1.116352859,2.603085324,39.97020023,0.246562862,5.876723104,23.64189212,56.29054852,0.180852287
46200,-0.31815,0.732556,4.39453,0.151373,-1.5566,0.37402,1.25628,0.476959,2.90078,0.0883143,2.749,0.0663375,-2.51112,0.686359,0.727493656,2.080391298,81.00654874,1.163430537,0.21085175,1.453566221,3.512331282,1.611167385,18.18832673,1.092331388,15.62699707,1.068587305,0.08117727,1.986469614,-0.766765463,0.414845698,72.1294493,4.794968406,2.436504211,0.118137791,0.129833716,0.047959596
40450,0.536294,0.477305,2.48994,0.130564,-1.67415,0.363499,1.17051,0.61012,1.62173,0.446448,3.15184,0.0047629,-2.36856,0.716979,1.70965911,1.611724945,12.06055247,1.139470864,0.187467459,1.438353419,3.223636274,1.840652264,5.061839729,1.562751422,23.37904247,1.004774261,0.093615435,2.048236133,0.851912769,2.567457794,13.47948822,0.345511013,5.420993051,6.221558849,14.72954941,0.172431291
27600,0.586302,0.503678,3.52889,0.297485,-1.63117,0.268338,1.60804,0.561463,2.13709,0.269507,3.27295,0.265684,-2.58698,0.59215,1.797329586,1.654796433,34.08611102,1.346468178,0.195700471,1.307789098,4.993015321,1.753235609,8.474740218,1.309318797,26.38907239,1.304322828,0.075246943,1.807871163,0.515950979,2.330715163,39.74077255,0.563681581,6.670717229,3.943784039,7.05944021,0.102135019
42250,0.390273,0.449349,3.24705,0.103624,-1.61116,0.343213,1.64993,0.446493,1.46458,0.424602,2.97299,0.221757,-2.72931,0.856558,1.477384065,1.567291547,25.71437052,1.109183324,0.199655879,1.409468947,5.206615351,1.562821748,4.325726054,1.528981764,19.55028765,1.248268012,0.065264307,2.355040677,0.347368903,1.726960401,26.65683939,0.805369676,6.080140375,2.543017958,3.506019244,0.087881287
48200,0.411468,0.332864,5.44132,0.106011,-1.90399,0.551592,1.60429,0.420797,2.45861,0.00435022,2.88311,0.0305332,-2.71844,0.753392,1.509031418,1.394957571,230.746568,1.111834107,0.148973029,1.736014554,4.974326577,1.523175042,11.68855315,1.004359696,17.86976181,1.031004119,0.065977599,2.124193073,0.90024866,2.036287648,253.8532288,0.312712061,7.265317039,9.186275505,13.81906435,0.130002726
50000,0.308327,0.291681,3.89867,0.114525,-1.74305,0.452839,1.31246,0.370487,2.10549,0.00917386,3.20903,0.187079,-2.25066,0.627932,1.361146011,1.338675912,49.33678752,1.121340674,0.174985879,1.57277095,3.715302123,1.448439833,8.211125475,1.009216069,24.75506216,1.205722533,0.105329684,1.873731693,1.303281656,1.990666479,57.27867164,0.162212822,6.02133449,15.6930879,78.99218572,0.238762071
45450,0.136887,0.550258,2.63144,0.322965,-1.44591,0.498488,1.16775,0.469281,2.28206,0.298717,3.01056,0.300811,-2.90307,0.714305,1.146698564,1.733700255,13.89376252,1.381217007,0.235531645,1.646230288,3.214751305,1.598844211,9.79684113,1.348128049,20.29876405,1.350953987,0.054854558,2.042766466,-0.669436868,0.793361742,11.19240386,4.333751059,2.34807536,0.292591424,0.180041327,0.034004851
45100,0.710816,0.48276,2.8426,0.523222,-1.43843,0.438097,1.42657,0.38165,1.84468,0.297998,4.28402,0.0316587,-2.42753,0.507201,2.035651673,1.620540929,17.16032443,1.687455883,0.237300027,1.549755226,4.164390807,1.464699351,6.326075122,1.347159094,72.53143108,1.032165167,0.088254552,1.660636562,1.471990833,4.143058547,37.06888682,0.186512173,7.303511803,20.35547769,565.4924064,0.186199839
32250,0.655455,0.408486,3.3578,0.0198652,-1.9304,0.394941,1.58811,0.402742,1.98153,0.456941,3.21486,0.258566,-2.13419,0.578833,1.926018657,1.504538189,28.72592428,1.020063826,0.145090151,1.484296615,4.894489596,1.495920894,7.253832864,1.579235707,24.89980569,1.295071622,0.118340407,1.78395534,0.90628197,2.788931358,29.24777413,0.258064503,7.050565407,9.514014403,23.85838323,0.199966768
39150,0.346433,0.464969,5.6974,0.00310336,-1.45489,0.374971,1.34324,0.530567,1.75946,0.215569,3.98001,0.0687031,-2.40021,0.690661,1.414014752,1.591964837,298.091355,1.00310818,0.233426039,1.45494922,3.831437273,1.699895876,5.809299526,1.240567579,53.5175694,1.071118147,0.090698905,1.995033815,-0.746532518,0.999318754,297.4015485,4.31067151,2.578362433,0.333562474,0.054885626,0.054160095
33500,0.383138,0.49599,4.14284,0.0345411,-1.44124,0.342348,1.47941,0.395377,1.81192,0.164434,3.49956,0.305996,-2.48196,0.609456,1.466880446,1.642123137,62.98143497,1.035144572,0.23663415,1.408250283,4.390354607,1.484943909,6.122190761,1.178725771,33.10088436,1.357976875,0.08357925,1.839430476,0.312427495,1.712747683,63.66478534,0.897685941,4.967599104,2.076175765,4.052584254,0.101109702
