"iter" "M_lnCltot.1." "M_lnClmet.1." "M_lnkufrac.1." "M_lnVdist.1." "M_lnVdistmet.1." "M_lnkgutabs.1." "M_lnFgluc.1." "SD_lnCltot.1." "SD_lnClmet.1." "SD_lnkufrac.1." "SD_lnVdist.1." "SD_lnVdistmet.1." "SD_lnkgutabs.1." "SD_lnFgluc.1." "GSD_Ccpt.1." "GSD_Ctot.1." "GSD_Qu.1." "GSD_Qu_tot.1." "lnCltot.1.1." "lnClmet.1.1." "lnkufrac.1.1." "lnVdist.1.1." "lnVdistmet.1.1." "lnkgutabs.1.1." "lnFgluc.1.1." "lnCltot.1.2." "lnClmet.1.2." "lnkufrac.1.2." "lnVdist.1.2." "lnVdistmet.1.2." "lnkgutabs.1.2." "lnFgluc.1.2." "lnCltot.1.3." "lnClmet.1.3." "lnkufrac.1.3." "lnVdist.1.3." "lnVdistmet.1.3." "lnkgutabs.1.3." "lnFgluc.1.3." "lnCltot.1.4." "lnClmet.1.4." "lnkufrac.1.4." "lnVdist.1.4." "lnVdistmet.1.4." "lnkgutabs.1.4." "lnFgluc.1.4." "lnCltot.1.5." "lnClmet.1.5." "lnkufrac.1.5." "lnVdist.1.5." "lnVdistmet.1.5." "lnkgutabs.1.5." "lnFgluc.1.5." "lnCltot.1.6." "lnClmet.1.6." "lnkufrac.1.6." "lnVdist.1.6." "lnVdistmet.1.6." "lnkgutabs.1.6." "lnFgluc.1.6." "lnCltot.1.7." "lnClmet.1.7." "lnkufrac.1.7." "lnVdist.1.7." "lnVdistmet.1.7." "lnkgutabs.1.7." "lnFgluc.1.7." "lnCltot.1.8." "lnClmet.1.8." "lnkufrac.1.8." "lnVdist.1.8." "lnVdistmet.1.8." "lnkgutabs.1.8." "lnFgluc.1.8." "lnCltot.1.9." "lnClmet.1.9." "lnkufrac.1.9." "lnVdist.1.9." "lnVdistmet.1.9." "lnkgutabs.1.9." "lnFgluc.1.9." "lnCltot.1.10." "lnClmet.1.10." "lnkufrac.1.10." "lnVdist.1.10." "lnVdistmet.1.10." "lnkgutabs.1.10." "lnFgluc.1.10." "LnPrior" "LnData" "LnPosterior"
32900 0.12206 2.80829 -1.57817 1.1369 2.39923 3.72026 -2.43548 0.591231 0.0607564 0.392793 0.573466 0.514934 0.0221836 0.670355 2.17741 1.82962 1.10698 1.10819 -2.05536 0.676325 -0.729768 -1.55495 0.137119 0.236319 -0.262599 0.56108 0.462213 1.62761 -0.37717 0.865018 0.916334 -0.0266874 -0.513196 -2.09695 -0.961599 -0.655766 -0.847588 0.026 0.664098 -0.046593 0.480193 2.09482 -0.467575 0.400157 -0.461414 2.0105 0.376339 1.20271 0.416431 0.644652 -1.38773 -1.91257 1.84381 -0.723154 -0.606481 -1.45828 0.538825 1.26901 0.0401672 -0.120245 0.317535 0.997903 1.41557 -1.1519 -0.227951 -0.886824 -0.185843 2.19941 1.83242 -0.888806 2.04193 0.744843 0.261936 -2.34854 1.07536 0.34997 -0.255954 2.35587 0.126614 -0.0708045 -2.02871 1.00996 1.77081 -0.617848 1.24989 0.245869 -2.65287 -0.605232 -145.9879 -1386.408 -1532.396
28300 0.682904 3.2581 -1.553 1.6892 1.95021 2.84 -2.6849 0.400858 0.0109075 0.39131 0.514064 0.245515 0.0021915 0.511138 1.84607 2.00094 1.10906 1.10103 -2.96366 2.00376 -0.393893 -1.30661 -0.804509 0.334187 -0.405899 -0.118345 -0.503374 1.59457 -1.32694 -0.241527 -1.28299 0.566652 -0.469564 1.06574 -0.918776 -0.347337 0.876649 -0.0922581 0.915753 0.33442 0.959562 2.11499 0.0628393 -0.225632 -1.19224 3.16388 -0.499705 -0.526376 0.402417 -0.0302284 -0.787171 0.820675 2.63686 -1.6994 0.687689 -1.41004 0.228363 -1.77071 -0.361027 0.298127 -1.62515 0.227285 1.10246 -2.85233 -2.13541 0.911152 1.2295 1.6482 1.06211 -0.978385 1.74086 1.81702 -0.198507 -2.29717 0.193752 -1.67834 -0.331379 1.60634 1.96608 1.14287 -1.47418 0.251532 0.580493 -0.581473 0.737377 0.82135 0.962708 0.229345 -145.7165 -1390.021 -1535.738
31600 0.286515 4.45573 -1.60838 1.86227 2.30475 3.21003 -2.44175 0.343039 0.335401 0.392239 0.442897 0.00567937 0.0155895 0.545288 1.72349 1.92419 1.10127 1.10355 -2.51915 0.546659 -0.213148 -1.70551 -1.06222 1.57199 -0.380449 1.51774 -0.97898 1.68841 -1.44263 0.0533915 -0.843089 0.16907 -0.846154 -1.26074 -0.603 -1.64372 -0.0255162 -0.47709 0.531093 1.63772 -0.124472 2.20982 -0.827444 0.240174 -0.677497 1.73483 0.24618 1.49415 0.528627 -0.2868 -0.657534 -0.190834 2.13385 -0.644984 0.0882918 -0.953392 0.273956 0.0508078 -0.379644 -0.466485 -0.151393 0.286225 1.09259 -3.32408 0.45001 0.743607 0.405042 2.38921 0.375215 -0.966172 0.722063 0.773113 1.4846 -2.16864 0.639359 0.634051 -0.0536506 0.889256 0.338105 0.671707 -1.62752 0.914677 -0.793853 -0.328855 0.187218 0.118896 0.443 -0.748328 -133.4567 -1402.896 -1536.353
48850 0.506749 2.47319 -1.545 1.51219 1.62673 3.45869 -2.52334 0.397645 0.0495896 0.331368 0.362906 0.233738 0.0551037 0.756825 2.2409 1.83054 1.10042 1.1084 -2.33217 0.480061 -0.563508 -0.921321 -2.60858 0.69686 0.0312904 1.4301 1.04544 1.76848 -0.170852 0.843633 0.871967 -0.283766 -1.14907 -0.37568 -1.29622 -1.77832 -1.58261 -0.00171506 0.589964 0.826622 0.254349 2.57888 0.441633 0.275946 -0.311345 0.921332 -0.343986 0.343424 0.374074 -0.147907 0.350848 -0.449972 1.51603 -1.2068 1.43867 -1.37159 1.21069 -1.63769 -0.192971 -0.125786 -0.287228 -1.63667 1.2374 -2.8146 -0.525692 -1.2845 0.763184 2.44858 0.285452 -1.30896 2.19629 2.04154 0.514796 -2.22763 0.637517 0.169113 -0.386198 2.05624 0.241551 0.0750114 -2.25254 0.623552 1.73926 -0.784115 0.973572 -0.171133 1.00825 -0.697291 -144.2167 -1393.143 -1537.359
38350 0.380495 5.44359 -1.51619 1.39211 2.08359 3.12027 -2.41853 0.41505 0.147803 0.440494 0.47596 0.365331 0.150445 0.611371 1.75397 1.80555 1.10593 1.10365 -2.60315 0.11678 -0.678762 -1.38337 -0.997732 -0.313926 -0.219339 0.916834 -1.04726 1.35193 -0.145852 -0.19992 -0.819004 0.835517 -0.505736 0.185873 -0.915896 -0.53114 -1.12018 0.972643 0.462084 1.03849 0.718406 1.98827 0.500126 1.37499 1.43365 1.89416 -0.377984 -1.52808 0.423675 0.381981 -1.22761 -0.0362615 1.76113 -1.00554 -1.06968 -1.12907 1.05741 -1.01174 -0.328158 -0.584321 -0.422567 -2.35079 0.874299 -1.93121 -0.323937 -0.681815 -0.153911 2.53212 -1.12261 -1.0067 1.21787 0.0638388 1.35357 -3.103 -0.0694296 -1.14717 -0.166861 1.40957 1.78881 -1.68256 -3.04323 1.35022 1.11675 -0.628829 1.6281 0.126354 -0.710525 -0.72487 -147.1431 -1388.549 -1535.692
33550 0.451365 4.09624 -1.58431 1.65387 1.97663 3.1878 -2.44401 0.438655 0.0695742 0.450277 0.535617 0.30923 0.112344 0.619955 1.85634 1.92969 1.13554 1.10496 -1.64108 -0.977891 -0.883906 -1.33043 -2.51758 1.60247 -0.152842 -0.133205 1.65557 1.45072 -1.45404 -0.0514465 2.26991 -0.438787 -0.431672 1.77679 -0.826251 -0.732764 -1.24898 1.74368 0.469171 0.850173 0.720682 1.8134 -0.2972 1.80675 0.364973 2.20063 0.542521 -0.0894264 0.472471 0.218651 -1.1297 -0.896994 1.68911 -1.94456 -0.78039 -1.01776 -0.313965 0.608103 0.0672011 -0.267229 0.0543879 -0.705455 0.936826 -2.02263 0.365358 -0.738346 0.638528 2.21601 0.670356 -0.813565 0.925231 0.230363 0.289738 -2.37921 0.689554 1.76427 -0.185129 1.23512 0.0145861 0.791374 -2.96509 0.801262 -0.4862 -0.483155 0.637083 -0.185923 0.304578 -0.741336 -142.8967 -1394.635 -1537.532
44450 0.631201 4.97563 -1.61988 1.33716 2.42335 2.98198 -2.55753 0.50704 0.051165 0.349038 0.485605 0.177499 0.342377 0.566201 1.77054 1.83156 1.10121 1.11667 -2.43455 -0.425891 -0.680926 -1.07607 -0.780853 1.89377 0.289634 0.331873 1.11993 2.0426 -0.149259 0.98547 -0.216561 0.352258 -1.0219 -0.318544 -0.967089 -0.451579 -0.0283485 -0.245542 0.807985 0.276558 -0.853685 2.48134 0.47542 0.377055 -0.152897 1.4488 -0.233305 -1.03541 0.501132 0.778737 1.58714 0.574259 2.39746 -1.0016 -0.458363 -1.03675 1.45958 -0.602798 0.532414 -0.576805 -0.636299 -0.12519 1.45177 -1.70021 0.400058 0.453926 0.361363 0.75492 -0.833573 -0.864594 1.28199 0.359081 0.0760552 -3.14065 0.270833 0.035908 -0.163897 2.13411 0.0989254 -0.455631 -2.89021 0.508438 -0.276979 -0.529011 1.54493 -0.400373 0.715109 -0.28231 -135.7053 -1390.595 -1526.3
35750 0.462033 2.898 -1.70223 1.57008 2.18523 2.79047 -2.48299 0.549928 0.00278657 0.447947 0.398792 0.117732 0.24709 0.939253 1.98308 1.88153 1.10286 1.11966 -2.33667 0.675537 -0.336438 -2.4327 -0.203776 -0.997331 -0.412681 0.0906516 -1.11469 1.78204 -1.70487 0.100309 -0.783055 -0.441882 -0.50429 0.806354 -0.520313 -1.20146 -1.01224 0.227066 0.444598 1.03006 0.806957 1.90548 -0.147451 0.56281 -2.53585 1.63589 -0.459312 -0.345401 0.667957 -0.646021 1.49549 -0.877484 1.02382 -1.27733 -1.86997 -0.79722 -0.153189 -0.116894 0.864372 -0.294016 0.120573 0.743112 1.52993 -1.80644 0.151761 1.37494 -0.385005 2.2969 -0.986885 -0.572387 2.76063 0.875056 -1.60118 -2.4735 0.309262 -0.957334 0.00366745 1.50437 0.0295091 2.64876 -1.77294 -0.102226 -1.76116 -0.440417 0.257714 0.264983 0.114752 0.0229468 -148.732 -1396.379 -1545.111
31750 0.460908 4.55246 -1.5563 1.60631 1.56914 2.79695 -3.20625 0.436384 0.255513 0.438902 0.442536 0.223304 0.03261 0.754662 1.81141 1.96554 1.10179 1.11797 -2.51569 -1.33744 -0.560913 -1.95136 -0.402058 0.443663 0.989812 1.18439 0.804173 1.58127 -0.498761 1.16206 0.872265 0.994504 -0.884939 0.108964 -0.865436 -0.923165 0.192824 1.30808 1.47656 0.67255 0.477055 1.72376 -0.317827 0.996427 -1.47348 2.53534 -0.409867 0.0687648 0.398922 -0.496317 -0.197981 0.132024 2.31036 -0.676284 1.71923 -0.991699 0.856029 1.5347 -0.544494 0.419974 0.584868 0.413803 1.07806 -1.63988 -0.770093 2.11273 0.696407 2.24252 1.09731 -0.759447 1.13629 0.40459 -1.15555 -1.99701 0.535838 -0.908482 -0.252596 1.77254 0.247912 -1.3078 -2.15738 0.977145 -1.15889 -0.704079 0.894981 1.01577 -0.885 0.78245 -142.7747 -1401.801 -1544.576
40050 0.261236 3.22789 -1.68773 1.49599 1.96546 2.81732 -2.46855 0.288476 0.275067 0.499646 0.51215 0.293082 0.501006 0.747123 2.13903 1.95572 1.10232 1.10971 -2.38619 -0.200484 -0.154637 -0.647595 -1.47086 0.879574 -0.232193 0.74273 -0.207061 1.42546 -1.51275 -1.00342 0.713774 0.115592 0.601584 0.916525 -0.442468 -0.172939 -0.454353 -0.484923 0.554106 1.34651 -0.47661 1.68441 -0.892336 2.31245 -2.04226 1.88795 -0.93839 -0.558362 0.593859 -0.398991 -1.27703 1.07781 1.60492 -0.798839 1.30389 -0.542107 0.955722 0.00529823 -0.440256 -0.427932 1.02027 -0.296019 1.16515 -1.39454 -1.13395 1.9308 -0.129631 3.47901 0.241362 -0.57858 0.889119 0.395652 -0.243899 -2.45229 0.952431 -0.0899731 0.014408 1.28328 1.58556 -1.13355 -1.82172 1.27775 -0.704387 -0.269161 0.635815 0.495678 0.680049 -0.528658 -142.7955 -1388.06 -1530.855
45000 0.611352 2.19826 -1.57615 1.19193 1.58781 3.42196 -2.67322 0.484058 0.312423 0.436826 0.587881 0.198962 0.120311 0.615342 2.07561 2.01725 1.11051 1.10508 -2.35586 -0.232509 -0.529678 -0.764915 -0.126051 -0.646327 -0.69271 -0.137032 -0.700499 1.4941 -0.523428 -0.678016 0.240667 -1.19123 -1.0391 0.370293 -0.820515 -0.2826 0.86103 0.0819575 1.01206 0.0587939 -0.854805 1.74413 0.428751 -0.220561 0.342593 2.86083 -0.447691 -0.537795 0.504188 0.735538 -0.969515 0.35295 2.15216 -1.31709 -0.556762 -1.07336 0.952352 0.753301 1.46305 -0.203199 -0.939714 1.12197 0.94242 -1.41263 -1.78339 1.4599 1.27148 1.50365 -0.561299 -0.922667 1.56054 1.80326 -1.38297 -1.8203 0.355222 -1.57474 -0.351431 1.98244 -0.165621 1.30843 -0.645065 -0.239821 0.484473 -0.468917 0.99392 0.429006 0.404831 -0.486973 -134.1579 -1390.518 -1524.676
38800 0.417869 3.59381 -1.44554 1.19946 2.11921 3.16606 -2.55215 0.408682 0.109415 0.458556 0.395588 0.209589 0.0209384 0.680315 1.89101 2.05642 1.11659 1.11775 -1.81798 -0.437376 -0.749777 -0.241221 -0.65831 0.215395 -0.17231 1.34316 0.139494 1.06779 0.15784 -2.65858 1.77925 -0.333838 -1.06144 -0.254099 -0.977928 -0.669388 0.313089 -1.01842 0.848155 1.00779 -1.35345 1.38531 0.609471 0.104447 0.0910629 1.87973 -0.359457 2.05104 0.0198572 0.57903 -0.664758 0.987241 1.86997 -1.76799 0.0369073 -1.29667 1.16817 0.533131 2.14511 -0.0327427 -0.12026 1.65735 0.79713 -1.68469 -1.6244 0.174789 -0.176735 1.31771 2.96246 -0.981482 1.27239 0.13412 -1.46264 -2.81661 0.407703 -0.132372 -0.529485 2.21063 1.24304 -1.44557 -1.67837 1.17208 -0.100765 -0.838432 2.24216 0.295976 1.05196 -0.410162 -144.2256 -1399.192 -1543.418
43750 0.204711 3.31093 -1.60165 1.16855 2.24155 3.58816 -2.56229 0.430344 0.313587 0.354907 0.512624 0.163954 0.0790222 0.740423 1.83666 1.97281 1.10014 1.1053 -2.07444 1.45981 -0.775764 -0.986673 2.1719 0.749869 0.00586481 0.169029 0.296645 1.99096 -0.890678 -1.2034 -0.537073 -0.946832 -0.202722 0.960668 -0.870137 0.0787225 -1.33796 1.59925 0.745086 1.39671 -0.486263 1.67257 0.359746 1.16951 -0.977073 2.52411 0.371284 2.02285 0.627613 0.846317 1.13389 0.337618 1.67307 -1.09798 -0.941493 -1.28888 0.831493 0.674452 2.13217 -0.221729 0.217949 -0.874616 1.31314 -1.2845 -0.957707 1.54581 0.953304 2.74197 0.29964 -1.1375 1.58525 -0.443409 0.499675 -2.08734 0.618737 -1.25833 -0.175112 1.91099 -0.275271 0.877051 -2.34166 0.542687 -2.33463 -0.439778 0.996037 2.21581 -0.138482 -0.503328 -149.5346 -1389.949 -1539.484
44900 0.610801 3.74687 -1.48381 1.35631 2.39223 4.31133 -2.68753 0.520558 0.0486745 0.461587 0.520524 0.112403 0.0687748 0.687062 1.88822 2.14423 1.10915 1.10303 -2.69445 0.170371 -0.242801 -0.712599 1.01096 -0.824364 -0.327023 -0.360608 0.121404 1.23204 -0.900023 -1.25732 1.34473 0.0532549 -0.0932379 1.06564 -0.988834 0.234058 0.511248 -0.213534 0.902961 0.870921 -0.139501 1.50651 0.585937 0.143006 1.17776 2.00047 -0.360828 0.775858 0.0120467 0.168702 0.0332903 1.93387 1.83885 -1.12913 -0.0482347 -1.1349 1.35921 0.341318 -1.61417 0.146759 -0.975744 -0.0632934 0.821313 -1.88798 -1.62558 1.81308 0.823282 0.755709 -0.366645 -0.956155 0.980067 0.609904 0.705085 -2.46368 0.0200762 -0.104616 -0.309538 1.88338 -0.322138 -0.575231 -1.55798 0.251055 0.259774 -0.62762 1.18248 -0.438105 -1.00022 -0.560767 -134.1857 -1400.552 -1534.737
33950 0.369325 3.83827 -1.62097 1.66364 2.05818 2.91686 -2.94815 0.608191 0.47377 0.364276 0.633301 0.086587 0.0660279 0.794838 1.82001 1.83446 1.1013 1.1011 -2.76606 0.0400953 -0.381143 -2.2338 -0.757998 0.252896 0.266667 0.63732 -0.284758 1.95503 -1.04252 0.273769 -1.74282 0.772756 -1.09317 1.03761 -0.914367 -1.35592 -0.154168 -0.1072 1.26618 1.25415 1.35133 2.28356 0.326514 -0.586614 -0.256825 2.21528 -0.128073 -0.396691 0.652602 -0.245316 -0.511545 1.164 2.01415 -0.0515824 -0.727189 -1.06255 0.856472 1.03453 -0.155348 0.17535 -0.602822 0.0569095 1.23331 -2.34855 -0.258435 0.5602 0.905238 1.9658 -2.74113 -0.966697 1.12113 -0.108061 -1.68997 -1.19176 0.276951 0.431802 -0.234319 0.578737 0.524523 -0.740964 -2.27433 0.85183 -1.88402 -0.578714 0.601881 -1.10329 0.313365 0.130669 -147.3367 -1384.359 -1531.695
44800 0.516183 4.45878 -1.49944 1.45537 2.20096 2.72247 -2.81202 0.416798 0.0817293 0.407697 0.473577 0.0988112 0.243021 0.666064 2.02728 2.03265 1.10003 1.10509 -2.08323 -0.974065 -0.915636 -1.43976 -1.61314 0.48506 -0.750102 0.17288 0.243924 1.49067 -1.05961 2.15936 0.918834 1.06348 -0.992222 -1.18202 -1.29737 -0.913432 1.22963 1.89929 1.37284 0.838234 -0.912874 2.07621 0.749346 -1.08024 -0.299019 2.88453 -0.505505 1.43694 0.306523 -0.0508315 1.36931 0.681888 2.23941 -0.520699 0.754524 -1.2999 1.55323 -0.155081 -0.152108 0.195404 -0.597722 -0.700445 0.911011 -2.20249 1.0784 0.888806 0.896392 0.808516 0.29564 -1.09542 0.960037 -0.029918 -0.392608 -2.28542 0.522583 0.221216 -0.486307 1.48178 1.5062 -0.106116 -1.08657 1.17485 -1.6518 -0.796681 1.46638 -0.396677 0.44115 -0.0492869 -140.7291 -1398.767 -1539.496
26500 0.120236 6.48449 -1.77344 1.29153 2.89372 2.63024 -2.90816 0.495839 0.0153087 0.368243 0.517345 0.151687 0.258824 0.705627 1.93781 1.74635 1.10778 1.11773 -1.83368 1.45403 -0.0576103 -1.17554 -1.36687 0.163792 0.746843 0.699064 1.00142 2.19917 -0.616832 0.176088 0.232175 0.463011 -0.937754 -0.916367 -0.332767 -1.15818 -0.643823 0.301706 1.13664 0.417059 -0.0352117 2.71379 -0.547621 0.442664 0.957028 2.3561 0.229209 2.1723 1.16252 0.57661 -1.0608 0.498504 2.30797 -1.44938 -1.13686 -0.670432 0.120939 -1.62829 0.499161 0.218276 0.124407 -0.417568 1.76488 -1.67664 1.06776 -0.341889 1.15975 2.77336 -1.47338 -0.447418 1.86972 -0.648529 -0.0333278 -1.91283 1.70847 -0.704788 0.261908 2.4965 -0.0845689 0.828717 -2.22976 1.20423 0.257562 -0.129272 1.00868 -0.386928 -1.41417 -0.157176 -148.6624 -1389.792 -1538.454
41000 0.792146 2.37841 -1.5275 2.03457 1.40769 3.58082 -2.89092 0.493614 0.419233 0.382163 0.344663 0.500386 0.473209 0.706337 2.31431 1.896 1.10003 1.10396 -1.34374 -1.1871 -0.762447 -1.31634 -1.29928 0.404747 -0.267094 0.830778 -1.91041 1.55039 -1.84276 -1.0955 -0.183862 0.299697 0.475084 2.4031 -0.940289 0.124442 -0.664545 -0.456161 1.02052 0.729336 -1.27867 1.76018 -0.75441 2.03937 1.25633 2.85909 0.0453682 -0.267129 0.273818 0.237574 -0.850648 -1.54421 2.29376 -0.495053 1.12573 -1.34685 1.0349 0.298924 0.446435 0.18899 0.165241 0.298464 1.24898 -2.3623 -1.82926 -0.380442 0.499665 1.78874 0.0804408 -1.03956 1.81562 1.36765 -0.904861 -1.76415 -1.25393 -1.76863 -0.273265 -0.340059 3.03573 1.85319 -1.52569 0.60716 1.82143 -0.680497 1.02926 0.401482 -0.0428489 0.145772 -154.8588 -1393.304 -1548.163
41500 0.252732 2.46733 -1.57695 1.38655 1.87454 4.76218 -2.79389 0.534624 0.226711 0.414204 0.487395 0.297246 0.206428 0.78095 2.18952 1.86776 1.10555 1.11177 -2.30899 -1.2097 -0.605348 -2.0259 -0.702627 -2.02221 0.203072 0.757526 -0.169746 1.42431 -0.798189 -0.326817 -0.355756 0.602791 0.386013 0.477261 -0.795104 -0.0774545 -2.5518 -2.06063 0.829744 1.67793 -1.55615 1.91495 0.936954 0.148691 -2.01526 2.40495 0.0129289 0.977161 0.256394 -0.168255 -0.98366 2.3665 1.82573 -1.35171 1.20627 -1.30228 -0.140002 -0.161364 0.797613 0.312217 -0.527658 1.17649 1.10651 -2.63605 1.58536 0.0787861 -0.608763 2.18875 2.48569 -0.76774 1.81367 2.18451 -0.678679 -2.92256 0.235698 0.970947 -0.251753 1.11403 1.3524 -0.708714 -0.939544 0.467863 0.427034 -0.496127 0.927368 1.48825 1.25714 -0.166555 -160.3623 -1388.528 -1548.89
38500 0.503291 4.03189 -1.63624 1.36753 2.23842 2.82096 -2.65781 0.42098 0.155789 0.393251 0.492594 0.370118 0.155279 0.726482 1.77934 1.8707 1.10318 1.12139 -2.43225 0.603292 -0.543546 -1.17009 -0.852922 -0.379174 -0.0568109 0.911651 0.0205096 1.76554 -0.427752 -0.672871 0.132299 0.182423 -1.16936 0.6995 -0.657137 -0.640902 -1.31962 0.490933 0.724812 0.966606 -1.24822 2.08213 0.388343 0.458993 0.90041 2.26052 -0.592469 -1.79499 0.445536 0.0557095 -0.895262 -0.672444 1.78627 -1.4726 -2.26896 -1.04333 0.889434 -0.569572 0.374836 0.0367187 -0.264696 1.76658 1.22052 -1.42233 -0.333735 0.185867 1.34799 2.53312 1.99621 -0.872434 1.51422 2.16573 0.92292 -1.62113 1.1651 0.0096118 -0.134849 2.61552 -0.123823 -0.737188 -1.48618 0.881968 -0.174323 -0.475358 1.6021 0.209672 1.28586 0.0809411 -143.2048 -1383.754 -1526.958
48800 0.599436 4.21382 -1.85328 1.3654 1.98552 3.48258 -2.89255 0.412129 0.183992 0.4147 0.560273 0.0987482 0.198442 0.638321 2.12076 1.97667 1.10191 1.10945 -2.38734 1.06541 0.160349 -0.471677 0.43808 -0.220942 0.469147 0.671979 -1.9984 2.39194 0.123151 0.617331 -0.813494 -0.272876 -1.04042 0.85973 -0.11214 -0.512645 0.158183 -1.64187 1.17067 -0.0101726 0.123808 2.68401 -0.196235 1.55949 -0.981447 2.24184 0.0376048 0.876369 1.214 0.920223 1.54966 0.906564 2.38011 -0.763077 -1.56956 -0.40967 1.41025 -1.33793 0.736996 0.0854675 -0.830365 0.149653 1.54601 -1.76539 -0.197813 1.22786 1.48228 1.74594 -0.501646 -0.222163 1.26378 -0.0801 -0.564605 -2.79482 -0.572816 -1.16796 0.480078 1.00192 0.203728 -0.799392 -1.96224 0.537362 0.70018 0.229709 1.18246 -0.423584 -0.733262 -0.259339 -141.4683 -1394.127 -1535.595
39700 0.369556 2.94762 -1.82013 1.33111 1.9123 3.19296 -2.81981 0.510464 0.083514 0.503433 0.678957 0.335147 0.0355373 0.689514 2.0816 1.91971 1.10086 1.10159 -1.9546 0.952328 -0.0294511 -0.708391 0.384782 0.0730805 0.736476 0.323698 0.695861 1.75389 -0.643812 1.63901 1.04033 0.804128 -0.626847 1.23887 -0.247391 -0.426987 -0.284732 0.903536 1.10798 1.00211 -0.577392 1.72466 0.377971 0.780854 -0.188188 2.77238 -0.247563 0.822554 0.788924 0.124687 -0.784122 -0.729023 2.18652 -1.95221 0.0555197 -0.453807 -0.320069 0.294996 0.941111 0.174994 -1.00617 -1.10384 1.33857 -2.07627 -0.498386 -1.82819 0.935009 3.23192 0.0322385 -0.374804 1.80534 0.82937 -0.230587 -1.62423 0.680902 0.0497255 0.232852 1.19687 1.08155 2.40879 -1.46608 0.786354 -1.15565 0.0365626 1.01584 1.93884 -0.55136 -0.130999 -144.2083 -1385.69 -1529.898
30150 0.597867 4.05163 -1.42015 1.5479 1.63562 3.75902 -2.73883 0.429262 0.35965 0.433555 0.447209 0.512187 0.10743 0.539674 1.91298 1.90478 1.10181 1.12818 -3.11029 -1.46084 -1.04606 -1.85813 0.0933562 -0.33732 0.38935 0.722401 -0.403483 1.16041 -0.663657 -1.6482 -0.671983 0.494482 0.0597908 0.363506 -1.20849 0.299139 -0.38659 0.31968 1.15685 0.436289 0.874447 1.64583 -0.202577 -0.0687064 1.57552 2.23682 -0.267406 -1.0767 0.0939586 0.351723 0.266746 -1.13288 2.12603 -1.35562 0.55211 -1.46772 0.895092 -0.11446 -1.75805 0.364514 -0.8439 -0.362261 0.734539 -2.46779 -0.353418 -0.970403 0.6576 1.68995 0.367202 -1.16572 0.692646 1.76831 -1.03785 -1.64445 0.279582 -0.183794 -0.661802 1.55887 0.172123 0.379145 -1.15655 0.0561536 0.498987 -0.902499 0.671441 1.5651 -0.315052 -0.159424 -137.0376 -1398.17 -1535.208
41650 0.420234 3.966 -1.37956 1.49688 2.0192 3.6735 -2.26651 0.564035 0.177196 0.288191 0.393899 0.220971 0.176575 0.834141 1.89843 1.76097 1.10186 1.10821 -1.83061 -1.24778 -0.986159 -1.25571 0.726674 -0.718249 -0.942404 0.57391 0.341118 1.40766 -0.962235 0.725898 1.59719 0.0381185 -0.872806 -1.44933 -1.74065 -1.21664 -0.434331 -1.3676 0.255327 1.40874 1.06913 1.76268 1.13702 -0.115943 2.26352 1.38195 -0.107612 -1.02149 -0.133026 0.215199 0.119688 -0.444242 1.04559 -1.12163 0.869748 -1.95442 0.635083 0.992164 0.118346 -0.647943 -0.110667 -1.87592 0.985286 -2.45759 0.0460377 -0.845968 0.0420507 1.36998 -0.382003 -1.95008 1.73734 0.830513 -0.47168 -2.49359 0.628405 0.271642 -1.17079 2.05632 1.36169 2.37127 -1.74247 0.428851 -1.20294 -1.46269 0.765638 -0.690222 0.768903 -0.935801 -147.128 -1391.99 -1539.118
36050 0.273404 3.49356 -1.55275 1.60456 1.90599 2.81243 -2.34198 0.447774 0.101806 0.345273 0.608269 0.204333 0.0577431 0.565973 2.10043 1.88829 1.10136 1.1038 -2.1211 1.96439 -0.904993 -1.61614 -1.08599 -0.125294 -1.01371 0.236603 -0.740991 1.79105 -1.44682 -0.042781 1.00711 -0.417703 -0.209498 -1.08091 -1.00915 -0.694777 -0.0216047 1.57568 0.480454 0.364098 1.58172 2.40962 -0.298949 0.32726 -0.0757495 2.355 0.874065 0.892721 0.429403 0.292714 0.528647 -0.40216 1.71566 -0.715937 0.674439 -1.29415 0.32227 -1.06671 -0.724451 -1.04626 -0.278616 0.0402399 1.26156 -2.18158 -2.52597 0.896166 0.0186477 1.36067 -0.889146 -1.16335 0.372213 1.14331 0.692447 -3.1038 0.219104 -1.26955 -0.385976 0.464307 1.80152 0.0215925 -2.54502 1.09357 -0.311698 -0.880476 0.606921 -0.110156 1.12127 -0.550782 -139.9724 -1385.141 -1525.113
